SiteName,Latitude,Longitude,ageYounger,AgeOlder,Age,Taxon Name,Value,PollenSum,Percentage,Units,Element,Context,Depth,ColUnit
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,2.0,310.0,0.645161290323,NISP,pollen,,2450.0,1059ODP4-2
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,1.0,215.0,0.46511627907,NISP,pollen,,2460.0,1059ODP4-2
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,1.0,217.0,0.460829493088,NISP,pollen,,2500.0,1059ODP4-2
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,1.0,232.0,0.431034482759,NISP,pollen,,2530.0,1059ODP4-2
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,1.0,213.0,0.469483568075,NISP,pollen,,2540.0,1059ODP4-2
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,1.0,223.0,0.448430493274,NISP,pollen,,2560.0,1059ODP4-2
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,2.0,275.0,0.727272727273,NISP,pollen,,2570.0,1059ODP4-2
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,3.0,222.0,1.35135135135,NISP,pollen,,2590.0,1059ODP4-3
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,2.0,208.0,0.961538461538,NISP,pollen,,2610.0,1059ODP4-3
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,1.0,253.0,0.395256916996,NISP,pollen,,2620.0,1059ODP4-3
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,2.0,206.0,0.970873786408,NISP,pollen,,2630.0,1059ODP4-3
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,1.0,324.0,0.308641975309,NISP,pollen,,2650.0,1059ODP4-3
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,1.0,236.0,0.423728813559,NISP,pollen,,2660.0,1059ODP4-3
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,1.0,213.0,0.469483568075,NISP,pollen,,2670.0,1059ODP4-3
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,1.0,461.0,0.216919739696,NISP,pollen,,2680.0,1059ODP4-3
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,5.0,308.0,1.62337662338,NISP,pollen,,2690.0,1059ODP4-3
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,1.0,322.0,0.310559006211,NISP,pollen,,2700.0,1059ODP4-3
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,1.0,210.0,0.47619047619,NISP,pollen,,2710.0,1059ODP4-3
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,4.0,470.0,0.851063829787,NISP,pollen,,2720.0,1059ODP4-3
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,1.0,213.0,0.469483568075,NISP,pollen,,2740.0,1059ODP4-4
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,1.0,236.0,0.423728813559,NISP,pollen,,2750.0,1059ODP4-4
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,2.0,305.0,0.655737704918,NISP,pollen,,2770.0,1059ODP4-4
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,1.0,214.0,0.467289719626,NISP,pollen,,2780.0,1059ODP4-4
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,1.0,215.0,0.46511627907,NISP,pollen,,2800.0,1059ODP4-4
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,1.0,230.0,0.434782608696,NISP,pollen,,2820.0,1059ODP4-4
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,1.0,215.0,0.46511627907,NISP,pollen,,2840.0,1059ODP4-4
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,4.0,491.0,0.81466395112,NISP,pollen,,2850.0,1059ODP4-4
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,1.0,209.0,0.478468899522,NISP,pollen,,2860.0,1059ODP4-4
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,2.0,417.0,0.479616306954,NISP,pollen,,2870.0,1059ODP4-4
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,1.0,210.0,0.47619047619,NISP,pollen,,2880.0,1059ODP4-5
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,1.0,207.0,0.48309178744,NISP,pollen,,2890.0,1059ODP4-5
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,3.0,469.0,0.639658848614,NISP,pollen,,2900.0,1059ODP4-5
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,2.0,221.0,0.904977375566,NISP,pollen,,2910.0,1059ODP4-5
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,2.0,326.0,0.613496932515,NISP,pollen,,2920.0,1059ODP4-5
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,1.0,210.0,0.47619047619,NISP,pollen,,2930.0,1059ODP4-5
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,3.0,361.0,0.831024930748,NISP,pollen,,2940.0,1059ODP4-5
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,2.0,221.0,0.904977375566,NISP,pollen,,2950.0,1059ODP4-5
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,5.0,493.0,1.01419878296,NISP,pollen,,2960.0,1059ODP4-5
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,2.0,394.0,0.507614213198,NISP,pollen,,2970.0,1059ODP4-5
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,1.0,229.0,0.436681222707,NISP,pollen,,2978.0,1059ODP4-5
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,2.0,213.0,0.93896713615,NISP,pollen,,2990.0,1059ODP4-6
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,4.0,493.0,0.811359026369,NISP,pollen,,2996.0,1059ODP4-6
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,3.0,222.0,1.35135135135,NISP,pollen,,3020.0,1059ODP4-6
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,3.0,215.0,1.39534883721,NISP,pollen,,3030.0,1059ODP4-6
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,1.0,216.0,0.462962962963,NISP,pollen,,3040.0,1059ODP4-6
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,1.0,220.0,0.454545454545,NISP,pollen,,3052.0,1059ODP4-7
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,4.0,265.0,1.50943396226,NISP,pollen,,3072.0,1059ODP4-7
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,2.0,217.0,0.921658986175,NISP,pollen,,3082.0,1059ODP4-7
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,2.0,211.0,0.947867298578,NISP,pollen,,3092.0,1059ODP4-7
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,2.0,215.0,0.93023255814,NISP,pollen,,3102.0,1059ODP4-7
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,1.0,376.0,0.265957446809,NISP,pollen,,3112.0,1059ODP4-7
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,2.0,226.0,0.884955752212,NISP,pollen,,3122.0,1059ODP4-7
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,2.0,210.0,0.952380952381,NISP,pollen,,3142.0,1059ODP4-7
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,3.0,210.0,1.42857142857,NISP,pollen,,3152.0,1059ODP4-7
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,3.0,314.0,0.955414012739,NISP,pollen,,3172.0,1059ODP4-7
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,3.0,316.0,0.949367088608,NISP,pollen,,3182.0,1059ODP4-7
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,7.0,303.0,2.3102310231,NISP,pollen,,3195.0,1059ODP4-8
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,3.0,364.0,0.824175824176,NISP,pollen,,3205.0,1059ODP4-8
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,3.0,213.0,1.40845070423,NISP,pollen,,3215.0,1059ODP4-8
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,3.0,324.0,0.925925925926,NISP,pollen,,3225.0,1059ODP4-8
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,4.0,307.0,1.30293159609,NISP,pollen,,3235.0,1059ODP4-8
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,4.0,332.0,1.20481927711,NISP,pollen,,3245.0,1059ODP4-8
Ocean Drilling Program Site 1059 MIS 5 (Core 4),31.735,-75.53,,,,Tsuga,7.0,328.0,2.13414634146,NISP,pollen,,3265.0,1059ODP4-8
BlueJ Lake,46.405,-91.525,70.0,150.0,100.0,Tsuga,3.0,391.0,0.76726342711,NISP,pollen,,24.5,BLUEJ
Brozie Lake,45.959335,-92.10745,-51.0,-41.0,-51.0,Tsuga,2.0,617.0,0.32414910859,NISP,pollen,,0.5,BROZIE
Brozie Lake,45.959335,-92.10745,70.0,150.0,100.0,Tsuga,1.0,601.0,0.166389351082,NISP,pollen,,39.5,BROZIE
Camp Two Lake,46.50045,-91.4105,-54.0,-44.0,-54.0,Tsuga,2.0,234.0,0.854700854701,NISP,pollen,,0.5,CAMPTWO
Camp Two Lake,46.50045,-91.4105,70.0,150.0,100.0,Tsuga,2.0,555.0,0.36036036036,NISP,pollen,,78.5,CAMPTWO
Cowden Lake,43.35538,-85.3568,46.0,285.0,156.0,Tsuga,12.0,385.0,3.11688311688,NISP,pollen,,29.0,COWDEN
Cowden Lake,43.35538,-85.3568,68.0,319.0,186.0,Tsuga,11.0,376.0,2.92553191489,NISP,pollen,,33.0,COWDEN
Cowden Lake,43.35538,-85.3568,90.0,350.0,215.0,Tsuga,16.0,381.0,4.19947506562,NISP,pollen,,37.0,COWDEN
Cowden Lake,43.35538,-85.3568,111.0,379.0,243.0,Tsuga,17.0,373.0,4.55764075067,NISP,pollen,,41.0,COWDEN
Cowden Lake,43.35538,-85.3568,132.0,408.0,272.0,Tsuga,12.0,307.0,3.90879478827,NISP,pollen,,45.0,COWDEN
Cowden Lake,43.35538,-85.3568,153.0,436.0,301.0,Tsuga,10.0,390.0,2.5641025641,NISP,pollen,,49.0,COWDEN
Cowden Lake,43.35538,-85.3568,176.0,462.0,329.0,Tsuga,11.0,364.0,3.02197802198,NISP,pollen,,53.0,COWDEN
Cowden Lake,43.35538,-85.3568,198.0,490.0,357.0,Tsuga,15.0,433.0,3.46420323326,NISP,pollen,,57.0,COWDEN
Cowden Lake,43.35538,-85.3568,221.0,517.0,386.0,Tsuga,6.0,376.0,1.59574468085,NISP,pollen,,61.0,COWDEN
Cowden Lake,43.35538,-85.3568,245.0,548.0,415.0,Tsuga,8.0,419.0,1.90930787589,NISP,pollen,,65.0,COWDEN
Cowden Lake,43.35538,-85.3568,281.0,591.0,455.0,Tsuga,16.0,384.0,4.16666666667,NISP,pollen,,69.0,COWDEN
Cowden Lake,43.35538,-85.3568,326.0,658.0,508.0,Tsuga,16.0,365.0,4.38356164384,NISP,pollen,,73.0,COWDEN
Cowden Lake,43.35538,-85.3568,384.0,731.0,564.0,Tsuga,9.0,379.0,2.3746701847,NISP,pollen,,77.0,COWDEN
Cowden Lake,43.35538,-85.3568,449.0,796.0,620.0,Tsuga,15.0,377.0,3.97877984085,NISP,pollen,,81.0,COWDEN
Cowden Lake,43.35538,-85.3568,511.0,855.0,678.0,Tsuga,16.0,371.0,4.31266846361,NISP,pollen,,85.0,COWDEN
Cowden Lake,43.35538,-85.3568,587.0,893.0,735.0,Tsuga,12.0,411.0,2.9197080292,NISP,pollen,,89.0,COWDEN
Cowden Lake,43.35538,-85.3568,688.0,934.0,796.0,Tsuga,6.0,401.0,1.49625935162,NISP,pollen,,93.0,COWDEN
Cowden Lake,43.35538,-85.3568,838.0,1473.0,1107.0,Tsuga,6.0,388.0,1.54639175258,NISP,pollen,,103.0,COWDEN
Cowden Lake,43.35538,-85.3568,863.0,1594.0,1178.0,Tsuga,14.0,421.0,3.32541567696,NISP,pollen,,105.0,COWDEN
Cowden Lake,43.35538,-85.3568,968.0,1753.0,1327.0,Tsuga,1.0,404.0,0.247524752475,NISP,pollen,,109.0,COWDEN
Cowden Lake,43.35538,-85.3568,1079.0,1911.0,1472.0,Tsuga,7.0,371.0,1.88679245283,NISP,pollen,,113.0,COWDEN
Cowden Lake,43.35538,-85.3568,1203.0,2058.0,1618.0,Tsuga,4.0,394.0,1.0152284264,NISP,pollen,,117.0,COWDEN
Cowden Lake,43.35538,-85.3568,1325.0,2219.0,1763.0,Tsuga,7.0,386.0,1.81347150259,NISP,pollen,,121.0,COWDEN
Cowden Lake,43.35538,-85.3568,1449.0,2361.0,1909.0,Tsuga,3.0,395.0,0.759493670886,NISP,pollen,,125.0,COWDEN
Cowden Lake,43.35538,-85.3568,1594.0,2470.0,2053.0,Tsuga,11.0,374.0,2.94117647059,NISP,pollen,,129.0,COWDEN
Cowden Lake,43.35538,-85.3568,1766.0,2569.0,2198.0,Tsuga,15.0,414.0,3.6231884058,NISP,pollen,,133.0,COWDEN
Cowden Lake,43.35538,-85.3568,1942.0,2672.0,2344.0,Tsuga,5.0,439.0,1.13895216401,NISP,pollen,,137.0,COWDEN
Ferry Lake,46.013,-92.125,-67.0,-30.0,-48.0,Tsuga,1.0,457.0,0.218818380744,NISP,pollen,,0.5,FERRY01
Ferry Lake,46.013,-92.125,-34.0,122.0,26.0,Tsuga,1.0,469.5,0.212992545261,NISP,pollen,,11.5,FERRY01
Ferry Lake,46.013,-92.125,16.0,247.0,115.0,Tsuga,1.0,518.5,0.192864030858,NISP,pollen,,24.5,FERRY01
Ferry Lake,46.013,-92.125,66.0,331.0,182.0,Tsuga,2.0,468.5,0.42689434365,NISP,pollen,,34.5,FERRY01
Ferry Lake,46.013,-92.125,119.0,416.0,249.0,Tsuga,4.0,476.0,0.840336134454,NISP,pollen,,44.5,FERRY01
Ferry Lake,46.013,-92.125,177.0,499.0,318.0,Tsuga,2.0,463.5,0.431499460626,NISP,pollen,,54.5,FERRY01
Ferry Lake,46.013,-92.125,239.0,577.0,385.0,Tsuga,3.0,520.0,0.576923076923,NISP,pollen,,64.5,FERRY01
Ferry Lake,46.013,-92.125,271.0,612.0,418.0,Tsuga,1.0,472.0,0.21186440678,NISP,pollen,,69.5,FERRY01
Ferry Lake,46.013,-92.125,300.0,641.0,446.0,Tsuga,2.0,508.5,0.39331366765,NISP,pollen,,73.5,FERRY01
Ferry Lake,46.013,-92.125,329.0,673.0,473.0,Tsuga,1.0,481.0,0.2079002079,NISP,pollen,,77.5,FERRY01
Ferry Lake,46.013,-92.125,341.0,692.0,486.0,Tsuga,3.0,511.0,0.587084148728,NISP,pollen,,79.5,FERRY01
Ferry Lake,46.013,-92.125,372.0,722.0,514.0,Tsuga,2.0,553.0,0.361663652803,NISP,pollen,,83.5,FERRY01
Ferry Lake,46.013,-92.125,399.0,749.0,540.0,Tsuga,2.0,476.0,0.420168067227,NISP,pollen,,86.5,FERRY01
Ferry Lake,46.013,-92.125,414.0,771.0,561.0,Tsuga,4.0,506.0,0.790513833992,NISP,pollen,,88.5,FERRY01
Ferry Lake,46.013,-92.125,442.0,805.0,595.0,Tsuga,3.0,582.0,0.515463917526,NISP,pollen,,91.5,FERRY01
Ferry Lake,46.013,-92.125,466.0,847.0,632.0,Tsuga,2.0,602.0,0.332225913621,NISP,pollen,,94.5,FERRY01
Ferry Lake,46.013,-92.125,488.0,869.0,656.0,Tsuga,8.0,749.0,1.06809078772,NISP,pollen,,96.5,FERRY01
Ferry Lake,46.013,-92.125,506.0,894.0,680.0,Tsuga,10.0,729.0,1.37174211248,NISP,pollen,,98.5,FERRY01
Ferry Lake,46.013,-92.125,525.0,920.0,705.0,Tsuga,3.0,694.0,0.432276657061,NISP,pollen,,100.5,FERRY01
Ferry Lake,46.013,-92.125,556.0,949.0,741.0,Tsuga,3.0,503.0,0.596421471173,NISP,pollen,,103.5,FERRY01
Ferry Lake,46.013,-92.125,589.0,984.0,778.0,Tsuga,2.0,633.0,0.315955766193,NISP,pollen,,106.5,FERRY01
Ferry Lake,46.013,-92.125,619.0,1023.0,815.0,Tsuga,3.0,685.0,0.43795620438,NISP,pollen,,109.5,FERRY01
Ferry Lake,46.013,-92.125,659.0,1054.0,851.0,Tsuga,5.0,693.0,0.721500721501,NISP,pollen,,112.5,FERRY01
Ferry Lake,46.013,-92.125,693.0,1087.0,888.0,Tsuga,3.0,597.0,0.502512562814,NISP,pollen,,115.5,FERRY01
Ferry Lake,46.013,-92.125,722.0,1105.0,913.0,Tsuga,5.0,645.0,0.77519379845,NISP,pollen,,117.5,FERRY01
Ferry Lake,46.013,-92.125,756.0,1139.0,949.0,Tsuga,3.0,597.0,0.502512562814,NISP,pollen,,120.5,FERRY01
Ferry Lake,46.013,-92.125,797.0,1165.0,985.0,Tsuga,4.0,399.0,1.00250626566,NISP,pollen,,123.5,FERRY01
Ferry Lake,46.013,-92.125,878.0,1224.0,1059.0,Tsuga,1.0,600.0,0.166666666667,NISP,pollen,,129.5,FERRY01
Ferry Lake,46.013,-92.125,927.0,1247.0,1095.0,Tsuga,3.0,475.0,0.631578947368,NISP,pollen,,132.5,FERRY01
Ferry Lake,46.013,-92.125,970.0,1276.0,1132.0,Tsuga,2.0,482.0,0.414937759336,NISP,pollen,,135.5,FERRY01
Ferry Lake,46.013,-92.125,1075.0,1380.0,1234.0,Tsuga,1.0,411.0,0.243309002433,NISP,pollen,,143.5,FERRY01
Ferry Lake,46.013,-92.125,1147.0,1469.0,1310.0,Tsuga,1.0,522.0,0.191570881226,NISP,pollen,,149.5,FERRY01
Ferry Lake,46.013,-92.125,1250.0,1551.0,1399.0,Tsuga,1.0,468.0,0.213675213675,NISP,pollen,,156.5,FERRY01
Ferry Lake,46.013,-92.125,1267.0,1563.0,1412.0,Tsuga,2.0,517.0,0.386847195358,NISP,pollen,,157.5,FERRY01
Ferry Lake,46.013,-92.125,1443.0,1817.0,1620.0,Tsuga,1.0,495.0,0.20202020202,NISP,pollen,,172.5,FERRY01
Ferry Lake,46.013,-92.125,1491.0,1904.0,1690.0,Tsuga,1.0,406.0,0.246305418719,NISP,pollen,,177.5,FERRY01
Ferry Lake,46.013,-92.125,1519.0,1962.0,1732.0,Tsuga,1.0,473.0,0.211416490486,NISP,pollen,,180.5,FERRY01
Ferry Lake,46.013,-92.125,1591.0,2055.0,1819.0,Tsuga,2.0,442.0,0.452488687783,NISP,pollen,,186.5,FERRY01
Ferry Lake,46.013,-92.125,1664.0,2144.0,1906.0,Tsuga,1.0,452.0,0.221238938053,NISP,pollen,,192.5,FERRY01
Ferry Lake,46.013,-92.125,1698.0,2187.0,1949.0,Tsuga,1.0,459.0,0.217864923747,NISP,pollen,,195.5,FERRY01
Hicks Lake,44.022755,-85.283325,-11.0,175.0,70.0,Tsuga,77.0,355.0,21.6901408451,NISP,pollen,,17.0,HICKSMI
Hicks Lake,44.022755,-85.283325,-3.0,197.0,84.0,Tsuga,82.0,389.0,21.0796915167,NISP,pollen,,19.0,HICKSMI
Hicks Lake,44.022755,-85.283325,7.0,216.0,99.0,Tsuga,78.0,415.0,18.7951807229,NISP,pollen,,21.0,HICKSMI
Hicks Lake,44.022755,-85.283325,17.0,231.0,113.0,Tsuga,96.0,427.0,22.4824355972,NISP,pollen,,23.0,HICKSMI
Hicks Lake,44.022755,-85.283325,24.0,252.0,127.0,Tsuga,113.0,442.0,25.5656108597,NISP,pollen,,25.0,HICKSMI
Hicks Lake,44.022755,-85.283325,38.0,264.0,142.0,Tsuga,67.0,384.0,17.4479166667,NISP,pollen,,27.0,HICKSMI
Hicks Lake,44.022755,-85.283325,56.0,297.0,170.0,Tsuga,61.0,384.0,15.8854166667,NISP,pollen,,31.0,HICKSMI
Hicks Lake,44.022755,-85.283325,77.0,328.0,199.0,Tsuga,68.0,418.0,16.2679425837,NISP,pollen,,35.0,HICKSMI
Hicks Lake,44.022755,-85.283325,98.0,358.0,227.0,Tsuga,73.0,358.0,20.3910614525,NISP,pollen,,39.0,HICKSMI
Hicks Lake,44.022755,-85.283325,121.0,389.0,256.0,Tsuga,16.0,354.0,4.5197740113,NISP,pollen,,43.0,HICKSMI
Hicks Lake,44.022755,-85.283325,154.0,433.0,300.0,Tsuga,60.0,404.0,14.8514851485,NISP,pollen,,49.0,HICKSMI
Hicks Lake,44.022755,-85.283325,166.0,447.0,314.0,Tsuga,54.0,421.0,12.8266033254,NISP,pollen,,51.0,HICKSMI
Hicks Lake,44.022755,-85.283325,186.0,478.0,344.0,Tsuga,64.0,405.0,15.8024691358,NISP,pollen,,55.0,HICKSMI
Hicks Lake,44.022755,-85.283325,199.0,491.0,359.0,Tsuga,83.0,401.0,20.6982543641,NISP,pollen,,57.0,HICKSMI
Hicks Lake,44.022755,-85.283325,221.0,520.0,388.0,Tsuga,75.0,420.0,17.8571428571,NISP,pollen,,61.0,HICKSMI
Hicks Lake,44.022755,-85.283325,247.0,551.0,419.0,Tsuga,61.0,359.0,16.991643454,NISP,pollen,,65.0,HICKSMI
Hicks Lake,44.022755,-85.283325,289.0,616.0,469.0,Tsuga,94.0,401.0,23.4413965087,NISP,pollen,,69.0,HICKSMI
Hicks Lake,44.022755,-85.283325,316.0,650.0,497.0,Tsuga,70.0,442.0,15.8371040724,NISP,pollen,,71.0,HICKSMI
Hicks Lake,44.022755,-85.283325,343.0,682.0,528.0,Tsuga,51.0,432.0,11.8055555556,NISP,pollen,,73.0,HICKSMI
Hicks Lake,44.022755,-85.283325,367.0,728.0,559.0,Tsuga,48.0,405.0,11.8518518519,NISP,pollen,,75.0,HICKSMI
Hicks Lake,44.022755,-85.283325,405.0,752.0,589.0,Tsuga,39.0,405.0,9.62962962963,NISP,pollen,,77.0,HICKSMI
Hicks Lake,44.022755,-85.283325,468.0,809.0,648.0,Tsuga,49.0,411.0,11.9221411192,NISP,pollen,,81.0,HICKSMI
Hicks Lake,44.022755,-85.283325,534.0,864.0,708.0,Tsuga,43.0,416.0,10.3365384615,NISP,pollen,,85.0,HICKSMI
Hicks Lake,44.022755,-85.283325,629.0,893.0,769.0,Tsuga,42.0,416.0,10.0961538462,NISP,pollen,,89.0,HICKSMI
Hicks Lake,44.022755,-85.283325,727.0,969.0,855.0,Tsuga,73.0,540.0,13.5185185185,NISP,pollen,,93.0,HICKSMI
Hicks Lake,44.022755,-85.283325,796.0,1204.0,979.0,Tsuga,56.0,514.0,10.8949416342,NISP,pollen,,97.0,HICKSMI
Hicks Lake,44.022755,-85.283325,929.0,1732.0,1283.0,Tsuga,66.0,461.0,14.31670282,NISP,pollen,,105.0,HICKSMI
Hicks Lake,44.022755,-85.283325,1034.0,1897.0,1433.0,Tsuga,47.0,417.0,11.2709832134,NISP,pollen,,109.0,HICKSMI
Hicks Lake,44.022755,-85.283325,1152.0,2056.0,1584.0,Tsuga,64.0,413.0,15.4963680387,NISP,pollen,,113.0,HICKSMI
Hicks Lake,44.022755,-85.283325,1275.0,2212.0,1737.0,Tsuga,65.0,452.0,14.3805309735,NISP,pollen,,117.0,HICKSMI
Hicks Lake,44.022755,-85.283325,1400.0,2367.0,1892.0,Tsuga,61.0,424.0,14.3867924528,NISP,pollen,,121.0,HICKSMI
Hicks Lake,44.022755,-85.283325,1515.0,2503.0,2046.0,Tsuga,65.0,449.0,14.4766146993,NISP,pollen,,125.0,HICKSMI
Hicks Lake,44.022755,-85.283325,1689.0,2607.0,2201.0,Tsuga,71.0,436.0,16.2844036697,NISP,pollen,,129.0,HICKSMI
Hicks Lake,44.022755,-85.283325,1869.0,2709.0,2361.0,Tsuga,96.0,518.0,18.5328185328,NISP,pollen,,133.0,HICKSMI
Hicks Lake,44.022755,-85.283325,2075.0,2801.0,2517.0,Tsuga,84.0,426.0,19.7183098592,NISP,pollen,,137.0,HICKSMI
Hicks Lake,44.022755,-85.283325,2287.0,2884.0,2672.0,Tsuga,76.0,414.0,18.3574879227,NISP,pollen,,141.0,HICKSMI
Morrison Lake,42.861,-85.2115,-3.0,311.0,107.0,Tsuga,3.0,401.0,0.74812967581,NISP,pollen,,17.0,MORRIMI
Morrison Lake,42.861,-85.2115,18.0,381.0,145.0,Tsuga,3.0,405.0,0.740740740741,NISP,pollen,,21.0,MORRIMI
Morrison Lake,42.861,-85.2115,36.0,448.0,182.0,Tsuga,6.0,388.0,1.54639175258,NISP,pollen,,25.0,MORRIMI
Morrison Lake,42.861,-85.2115,64.0,511.0,220.0,Tsuga,6.0,401.0,1.49625935162,NISP,pollen,,29.0,MORRIMI
Morrison Lake,42.861,-85.2115,88.0,574.0,258.0,Tsuga,3.0,418.0,0.717703349282,NISP,pollen,,33.0,MORRIMI
Morrison Lake,42.861,-85.2115,114.0,639.0,296.0,Tsuga,5.0,387.0,1.29198966408,NISP,pollen,,37.0,MORRIMI
Morrison Lake,42.861,-85.2115,142.0,701.0,334.0,Tsuga,3.0,400.0,0.75,NISP,pollen,,41.0,MORRIMI
Morrison Lake,42.861,-85.2115,166.0,771.0,371.0,Tsuga,2.0,391.0,0.511508951407,NISP,pollen,,45.0,MORRIMI
Morrison Lake,42.861,-85.2115,194.0,822.0,409.0,Tsuga,3.0,374.0,0.802139037433,NISP,pollen,,49.0,MORRIMI
Morrison Lake,42.861,-85.2115,220.0,877.0,446.0,Tsuga,3.0,423.0,0.709219858156,NISP,pollen,,53.0,MORRIMI
Morrison Lake,42.861,-85.2115,245.0,936.0,485.0,Tsuga,6.0,439.0,1.36674259681,NISP,pollen,,57.0,MORRIMI
Morrison Lake,42.861,-85.2115,269.0,1001.0,528.0,Tsuga,5.0,407.0,1.2285012285,NISP,pollen,,61.0,MORRIMI
